name,lon,lat,language,script,area,uuid
RS 20.160L,35.7843876,35.6022059,unknown,unknown,Residential Quarter,49485b1e-e457-4a5d-89f1-4fdf2ac1b042
RS 20.160M+,35.7843876,35.6022059,Akkadian,Logosyllabic,Residential Quarter,346427ea-06fa-4f7a-9558-e6c83510df94
RS 20.160N+,35.7843876,35.6022059,Akkadian,Logosyllabic,Residential Quarter,ed29d5f4-b40e-4538-8b2b-e1b21588225f
RS 20.160P,35.7843876,35.6022059,Akkadian,Logosyllabic,Residential Quarter,070f1ab7-b9dd-43b5-9d88-c0f2f12d6138
RS 20.160A,35.7843876,35.6022059,Akkadian,Logosyllabic,Residential Quarter,33477460-6008-4cfa-baea-2949db232bd6
RS 20.160F [bis],35.7843876,35.6022059,Akkadian,Logosyllabic,Residential Quarter,a61b4c87-bdb5-4543-b39c-584438ff6a7f
RS 20.160I,35.7843876,35.6022059,Akkadian,Logosyllabic,Residential Quarter,79c427bc-7d05-40e6-a5de-2b325be18584
RS 20.160O,35.7843876,35.6022059,unknown,unknown,Residential Quarter,40f4271a-af7c-41a9-936f-0c6cde29182a
RS 20.161+,35.7844193,35.6022517,Akkadian,Logosyllabic,Residential Quarter,ffba057f-0f39-4419-adf4-cb67ced5493f
RS 20.161C,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,cdfe4cdc-392e-4063-8fc6-7531eb257b37
RS 20.161E,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,3d787066-239a-4d6d-a011-8c6716a732cc
RS 20.161B,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,39eb50d7-aae7-407c-9112-31fcf9226b46
RS 20.161D+,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,44e26038-3762-43ef-92d6-dc45ab2c604c
RS 20.161A,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,df649092-f064-4821-948a-994ac787135b
RS 20.162,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,f5ee3777-b4dd-498a-937a-866895c5c1e3
RS 20.163,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,c9967eaf-95ef-4691-98c8-a3ea0b707f45
RS 20.164,35.7843295,35.6022131,Ugaritic,Alphabetic,Residential Quarter,ab5b579d-5855-4aa2-af32-b3769fafe2ad
RS 20.165C+,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,c933954f-bc99-4e65-a590-d9eb30f7717b
RS 20.165B+,35.7843295,35.6022131,Akkadian,Logosyllabic,Residential Quarter,24a1a99c-071a-4aed-ba40-154fb19433f9
RS 20.165D,35.7843295,35.6022131,unknown,unknown,Residential Quarter,bef31b93-f6b4-49ae-9732-3eceec514c7f
